dev_addr,time,m_hdr_type,f_cnt,f_port,bandwidth,sf,coding_rate,frequency,rssi,channel_rssi,snr,inter_arrival_time_ms
260CC1A1,2022-03-17T12:48:34.335799202Z,UNCONFIRMED_UP,3702,1,125000,7,4/5,903900000,-102,-102,6.75,19644.2678540051
260CC1A1,2022-03-17T12:48:53.969223872Z,UNCONFIRMED_UP,3703,1,125000,7,4/5,903900000,-101,-101,6,19633.424669995904
260CC1A1,2022-03-17T12:49:13.618157736Z,UNCONFIRMED_UP,3704,1,125000,7,4/5,903900000,-103,-103,6.75,19648.93386400491
260CC1A1,2022-03-17T12:49:33.253612398Z,UNCONFIRMED_UP,3705,1,125000,7,4/5,903900000,-103,-103,7,19635.454661995173
260CC1A1,2022-03-17T12:49:52.894521559Z,UNCONFIRMED_UP,3706,1,125000,7,4/5,903900000,-103,-103,6.5,19640.909161001444
260CC1A1,2022-03-17T12:50:14.025321213Z,UNCONFIRMED_UP,3707,1,125000,7,4/5,903900000,-103,-103,6.75,21130.799653999507
260CC1A1,2022-03-17T12:50:33.675117352Z,UNCONFIRMED_UP,3708,1,125000,7,4/5,903900000,-103,-103,7,19649.796139001846
260CC1A1,2022-03-17T12:50:53.308727899Z,UNCONFIRMED_UP,3709,1,125000,7,4/5,903900000,-101,-101,5.75,19633.61054699868
260CC1A1,2022-03-17T12:51:12.959768944Z,UNCONFIRMED_UP,3710,1,125000,7,4/5,903900000,-103,-103,6.75,19651.04104500264
260CC1A1,2022-03-17T12:51:32.596704518Z,UNCONFIRMED_UP,3711,1,125000,7,4/5,903900000,-103,-103,6.25,19636.935573995113
260CC1A1,2022-03-17T12:51:52.233281074Z,UNCONFIRMED_UP,3712,1,125000,7,4/5,903900000,-101,-101,6.75,19636.576556004584
260CC1A1,2022-03-17T12:52:13.384412924Z,UNCONFIRMED_UP,3713,1,125000,7,4/5,903900000,-102,-102,6.5,21151.131849996746
260CC1A1,2022-03-17T12:52:33.017196789Z,UNCONFIRMED_UP,3714,1,125000,7,4/5,903900000,-103,-103,7,19632.783864997327
260CC1A1,2022-03-17T12:52:52.671158153Z,UNCONFIRMED_UP,3715,1,125000,7,4/5,903900000,-102,-102,6.25,19653.961364001036
260CC1A1,2022-03-17T12:53:12.314233836Z,UNCONFIRMED_UP,3716,1,125000,7,4/5,903900000,-101,-101,6,19643.075683005154
260CC1A1,2022-03-17T12:53:33.450974385Z,UNCONFIRMED_UP,3717,1,125000,7,4/5,903900000,-103,-103,6.5,21136.740548998117
260CC1A1,2022-03-17T12:53:54.579060530Z,UNCONFIRMED_UP,3718,1,125000,7,4/5,903900000,-101,-101,6.75,21128.08614499867
260CC1A1,2022-03-17T12:54:14.235603172Z,UNCONFIRMED_UP,3719,1,125000,7,4/5,903900000,-103,-103,6.75,19656.542641997337
260CC1A1,2022-03-17T12:54:35.360683645Z,UNCONFIRMED_UP,3720,1,125000,7,4/5,903900000,-102,-102,6.5,21125.08047300577
260CC1A1,2022-03-17T12:54:55.015661009Z,UNCONFIRMED_UP,3721,1,125000,7,4/5,903900000,-103,-103,6.75,19654.977363996208
260CC1A1,2022-03-17T12:55:16.155813184Z,UNCONFIRMED_UP,3722,1,125000,7,4/5,903900000,-101,-101,6.5,21140.1521750018
260CC1A1,2022-03-17T12:55:35.788131506Z,UNCONFIRMED_UP,3723,1,125000,7,4/5,903900000,-103,-103,6.25,19632.318322002888
260CC1A1,2022-03-17T12:55:55.444969728Z,UNCONFIRMED_UP,3724,1,125000,7,4/5,903900000,-103,-103,6.25,19656.838221997023
260CC1A1,2022-03-17T12:56:16.589994393Z,UNCONFIRMED_UP,3725,1,125000,7,4/5,903900000,-101,-101,6,21145.024664998055
260CC1A1,2022-03-17T12:56:36.228516399Z,UNCONFIRMED_UP,3726,1,125000,7,4/5,903900000,-102,-102,5.75,19638.52200600505
260CC1A1,2022-03-17T12:56:57.356176545Z,UNCONFIRMED_UP,3727,1,125000,7,4/5,903900000,-102,-102,6.25,21127.660145998
260CC1A1,2022-03-17T12:57:17.009768980Z,UNCONFIRMED_UP,3728,1,125000,7,4/5,903900000,-103,-103,6.5,19653.592434994876
260CC1A1,2022-03-17T12:57:36.649571839Z,UNCONFIRMED_UP,3729,1,125000,7,4/5,903900000,-102,-102,6.25,19639.80285900086
260CC1A1,2022-03-17T12:57:57.790009319Z,UNCONFIRMED_UP,3730,1,125000,7,4/5,903900000,-102,-102,6.75,21140.43748000264
260CC1A1,2022-03-17T12:58:17.429710806Z,UNCONFIRMED_UP,3731,1,125000,7,4/5,903900000,-102,-102,6.75,19639.701486997306
260CC1A1,2022-03-17T12:58:37.069615936Z,UNCONFIRMED_UP,3732,1,125000,7,4/5,903900000,-102,-102,6.5,19639.905130006373
260CC1A1,2022-03-17T12:58:56.709156963Z,UNCONFIRMED_UP,3733,1,125000,7,4/5,903900000,-103,-103,7.25,19639.541026994586
260CC1A1,2022-03-17T12:59:16.353279713Z,UNCONFIRMED_UP,3734,1,125000,7,4/5,903900000,-101,-101,6.25,19644.122749999166
260CC1A1,2022-03-17T12:59:35.991679291Z,UNCONFIRMED_UP,3735,1,125000,7,4/5,903900000,-102,-102,6.25,19638.399578005075
260CC1A1,2022-03-17T12:59:55.636669616Z,UNCONFIRMED_UP,3736,1,125000,7,4/5,903900000,-103,-103,7.25,19644.99032499641
260CC1A1,2022-03-17T13:00:15.271280671Z,UNCONFIRMED_UP,3737,1,125000,7,4/5,903900000,-103,-103,6.5,19634.611055001616
260CC1A1,2022-03-17T13:00:34.922721109Z,UNCONFIRMED_UP,3738,1,125000,7,4/5,903900000,-103,-103,7.25,19651.440438002348
260CC1A1,2022-03-17T13:00:54.566922613Z,UNCONFIRMED_UP,3739,1,125000,7,4/5,903900000,-103,-103,6.75,19644.20150399953
260CC1A1,2022-03-17T13:01:14.208091090Z,UNCONFIRMED_UP,3740,1,125000,7,4/5,903900000,-102,-102,6.75,19641.168476998806
260CC1A1,2022-03-17T13:01:35.349503687Z,UNCONFIRMED_UP,3741,1,125000,7,4/5,903900000,-102,-102,6.75,21141.4125970006
260CC1A1,2022-03-17T13:01:54.989168574Z,UNCONFIRMED_UP,3742,1,125000,7,4/5,903900000,-101,-101,6.25,19639.66488699615
260CC1A1,2022-03-17T13:02:14.628552753Z,UNCONFIRMED_UP,3743,1,125000,7,4/5,903900000,-101,-101,6,19639.384179003537
260CC1A1,2022-03-17T13:02:34.268010359Z,UNCONFIRMED_UP,3744,1,125000,7,4/5,903900000,-103,-103,6.5,19639.457605995238
260CC1A1,2022-03-17T13:02:55.416377866Z,UNCONFIRMED_UP,3745,1,125000,7,4/5,903900000,-103,-103,6.5,21148.367507003248
260CC1A1,2022-03-17T13:03:15.066898013Z,UNCONFIRMED_UP,3746,1,125000,7,4/5,903900000,-103,-103,7.25,19650.520147003233
260CC1A1,2022-03-17T13:03:34.708952376Z,UNCONFIRMED_UP,3747,1,125000,7,4/5,903900000,-102,-102,5.5,19642.054362997413
260CC1A1,2022-03-17T13:03:54.349177095Z,UNCONFIRMED_UP,3748,1,125000,7,4/5,903900000,-103,-103,6.5,19640.224719002843
260CC1A1,2022-03-17T13:04:13.982288924Z,UNCONFIRMED_UP,3749,1,125000,7,4/5,903900000,-103,-103,6.25,19633.11182899773
260CC1A1,2022-03-17T13:04:33.635594323Z,UNCONFIRMED_UP,3750,1,125000,7,4/5,903900000,-102,-102,6.75,19653.305399000645
260CC1A1,2022-03-17T13:04:54.775231073Z,UNCONFIRMED_UP,3751,1,125000,7,4/5,903900000,-102,-102,6.75,21139.636749997735
260CC1A1,2022-03-17T13:05:14.400769579Z,UNCONFIRMED_UP,3752,1,125000,7,4/5,903900000,-101,-101,6.5,19625.538506001234
260CC1A1,2022-03-17T13:05:34.052887575Z,UNCONFIRMED_UP,3753,1,125000,7,4/5,903900000,-103,-103,6.25,19652.117995999753
260CC1A1,2022-03-17T13:05:55.188151303Z,UNCONFIRMED_UP,3754,1,125000,7,4/5,903900000,-103,-103,6.25,21135.263728000224
260CC1A1,2022-03-17T13:06:14.822625183Z,UNCONFIRMED_UP,3755,1,125000,7,4/5,903900000,-102,-102,6.25,19634.473880000412
260CC1A1,2022-03-17T13:06:34.471804065Z,UNCONFIRMED_UP,3756,1,125000,7,4/5,903900000,-101,-101,6.5,19649.17888199538
260CC1A1,2022-03-17T13:06:54.119601249Z,UNCONFIRMED_UP,3757,1,125000,7,4/5,903900000,-101,-101,6.5,19647.79718400538
260CC1A1,2022-03-17T13:07:13.757460899Z,UNCONFIRMED_UP,3758,1,125000,7,4/5,903900000,-101,-101,5.5,19637.85965000093
260CC1A1,2022-03-17T13:07:34.891002398Z,UNCONFIRMED_UP,3759,1,125000,7,4/5,903900000,-103,-103,6.75,21133.541498996317
260CC1A1,2022-03-17T13:07:56.037998719Z,UNCONFIRMED_UP,3760,1,125000,7,4/5,903900000,-103,-103,6.75,21146.99632100016
260CC1A1,2022-03-17T13:08:15.673471883Z,UNCONFIRMED_UP,3761,1,125000,7,4/5,903900000,-102,-102,6,19635.473163999617
260CC1A1,2022-03-17T13:08:35.318544738Z,UNCONFIRMED_UP,3762,1,125000,7,4/5,903900000,-103,-103,6.75,19645.072855003178
260CC1A1,2022-03-17T13:08:54.962715600Z,UNCONFIRMED_UP,3763,1,125000,7,4/5,903900000,-102,-102,6.25,19644.17086199671
260CC1A1,2022-03-17T13:17:13.469274776Z,UNCONFIRMED_UP,3788,1,125000,7,4/5,903900000,-103,-103,7,498506.559175998
260CC1A1,2022-03-17T13:17:33.103480051Z,UNCONFIRMED_UP,3789,1,125000,7,4/5,903900000,-102,-102,6.75,19634.205275006592
260CC1A1,2022-03-17T13:23:14.527829700Z,UNCONFIRMED_UP,3806,1,125000,7,4/5,903900000,-103,-103,6,341424.3496489972
260CC1A1,2022-03-17T13:23:34.173126983Z,UNCONFIRMED_UP,3807,1,125000,7,4/5,903900000,-102,-102,6.25,19645.297283001244
260CC1A1,2022-03-17T13:23:53.807056981Z,UNCONFIRMED_UP,3808,1,125000,7,4/5,903900000,-101,-101,6.25,19633.929997995496
260CC1A1,2022-03-17T13:24:14.949435760Z,UNCONFIRMED_UP,3809,1,125000,7,4/5,903900000,-101,-101,6,21142.378779001534
260CC1A1,2022-03-17T13:24:34.601765131Z,UNCONFIRMED_UP,3810,1,125000,7,4/5,903900000,-102,-102,6.25,19652.329370997846
260CC1A1,2022-03-17T13:24:54.231123898Z,UNCONFIRMED_UP,3811,1,125000,7,4/5,903900000,-102,-102,6.5,19629.35876700282
260CC1A1,2022-03-17T13:25:13.882671920Z,UNCONFIRMED_UP,3812,1,125000,7,4/5,903900000,-101,-101,5.25,19651.54802200198
260CC1A1,2022-03-17T13:25:33.516124664Z,UNCONFIRMED_UP,3813,1,125000,7,4/5,903900000,-103,-103,6.75,19633.45274399966
260CC1A1,2022-03-17T13:25:53.166964483Z,UNCONFIRMED_UP,3814,1,125000,7,4/5,903900000,-101,-101,6.25,19650.83981899917
260CC1A1,2022-03-17T13:26:12.810020791Z,UNCONFIRMED_UP,3815,1,125000,7,4/5,903900000,-102,-102,6.75,19643.05630800128
260CC1A1,2022-03-17T13:26:32.452404159Z,UNCONFIRMED_UP,3816,1,125000,7,4/5,903900000,-102,-102,6,19642.383368000388
260CC1A1,2022-03-17T13:26:53.586313935Z,UNCONFIRMED_UP,3817,1,125000,7,4/5,903900000,-102,-102,5.75,21133.909775994718
260CC1A1,2022-03-17T13:27:13.227242036Z,UNCONFIRMED_UP,3818,1,125000,7,4/5,903900000,-103,-103,6,19640.92810100317
260CC1A1,2022-03-17T13:27:32.882216563Z,UNCONFIRMED_UP,3819,1,125000,7,4/5,903900000,-101,-101,6,19654.97452700138
260CC1A1,2022-03-17T13:27:54.008240552Z,UNCONFIRMED_UP,3820,1,125000,7,4/5,903900000,-103,-103,7,21126.023988999426
260CC1A1,2022-03-17T13:28:13.656007173Z,UNCONFIRMED_UP,3821,1,125000,7,4/5,903900000,-103,-103,7.25,19647.766621001065
260CC1A1,2022-03-17T13:28:33.296214037Z,UNCONFIRMED_UP,3822,1,125000,7,4/5,903900000,-103,-103,6.75,19640.206863999367
260CC1A1,2022-03-17T13:28:54.444210927Z,UNCONFIRMED_UP,3823,1,125000,7,4/5,903900000,-101,-101,6.25,21147.996890001
260CC1A1,2022-03-17T13:29:15.586338505Z,UNCONFIRMED_UP,3824,1,125000,7,4/5,903900000,-103,-103,6.5,21142.127577997744
260CC1A1,2022-03-17T13:29:35.222379793Z,UNCONFIRMED_UP,3825,1,125000,7,4/5,903900000,-103,-103,6.75,19636.041288003325
260CC1A1,2022-03-17T13:29:54.869203160Z,UNCONFIRMED_UP,3826,1,125000,7,4/5,903900000,-101,-101,6.25,19646.823366999626
260CC1A1,2022-03-17T13:30:14.501857199Z,UNCONFIRMED_UP,3827,1,125000,7,4/5,903900000,-102,-102,6.5,19632.654038995504
260CC1A1,2022-03-17T13:30:34.155999675Z,UNCONFIRMED_UP,3828,1,125000,7,4/5,903900000,-103,-103,7,19654.14247599989
260CC1A1,2022-03-17T13:30:55.281108985Z,UNCONFIRMED_UP,3829,1,125000,7,4/5,903900000,-101,-101,6.5,21125.109310001135
260CC1A1,2022-03-17T13:31:14.932189954Z,UNCONFIRMED_UP,3830,1,125000,7,4/5,903900000,-102,-102,5.75,19651.080968998373
260CC1A1,2022-03-17T13:31:34.579918416Z,UNCONFIRMED_UP,3831,1,125000,7,4/5,903900000,-103,-103,6.25,19647.72846200317
260CC1A1,2022-03-17T13:31:54.219900917Z,UNCONFIRMED_UP,3832,1,125000,7,4/5,903900000,-102,-102,6.5,19639.982501000166
260CC1A1,2022-03-17T13:32:13.855260661Z,UNCONFIRMED_UP,3833,1,125000,7,4/5,903900000,-102,-102,6.25,19635.359743997455
260CC1A1,2022-03-17T13:32:34.992089974Z,UNCONFIRMED_UP,3834,1,125000,7,4/5,903900000,-102,-102,6.25,21136.829313002527
260CC1A1,2022-03-17T13:32:54.634303205Z,UNCONFIRMED_UP,3835,1,125000,7,4/5,903900000,-103,-103,6.5,19642.213230997324
260CC1A1,2022-03-17T13:33:14.285602080Z,UNCONFIRMED_UP,3836,1,125000,7,4/5,903900000,-103,-103,6.5,19651.298875004053
260CC1A1,2022-03-17T13:33:33.933881860Z,UNCONFIRMED_UP,3837,1,125000,7,4/5,903900000,-103,-103,6.5,19648.27978000045
260CC1A1,2022-03-17T13:33:53.568576129Z,UNCONFIRMED_UP,3838,1,125000,7,4/5,903900000,-103,-103,6.5,19634.694268994033
260CC1A1,2022-03-17T13:34:14.722479985Z,UNCONFIRMED_UP,3839,1,125000,7,4/5,903900000,-101,-101,6,21153.903856001794
260CC1A1,2022-03-17T13:34:34.361849485Z,UNCONFIRMED_UP,3840,1,125000,7,4/5,903900000,-101,-101,6.5,19639.369500003755
260CC1A1,2022-03-17T13:34:53.996579896Z,UNCONFIRMED_UP,3841,1,125000,7,4/5,903900000,-103,-103,6.5,19634.73041100055
260CC1A1,2022-03-17T13:35:15.134281074Z,UNCONFIRMED_UP,3842,1,125000,7,4/5,903900000,-103,-103,6.25,21137.701177999377
260CC1A1,2022-03-17T13:35:34.790150483Z,UNCONFIRMED_UP,3843,1,125000,7,4/5,903900000,-103,-103,6.75,19655.869408994913
260CC1A1,2022-03-17T13:35:54.429667792Z,UNCONFIRMED_UP,3844,1,125000,7,4/5,903900000,-103,-103,7,19639.51730900258
260CC1A1,2022-03-17T13:36:15.573158745Z,UNCONFIRMED_UP,3845,1,125000,7,4/5,903900000,-103,-103,6.75,21143.4909529984
260CC1A1,2022-03-17T13:36:35.206701717Z,UNCONFIRMED_UP,3846,1,125000,7,4/5,903900000,-103,-103,6.5,19633.542971998453
260CC1A1,2022-03-17T13:36:54.856230306Z,UNCONFIRMED_UP,3847,1,125000,7,4/5,903900000,-103,-103,6.5,19649.528589002788
260CC1A1,2022-03-17T13:37:14.498460782Z,UNCONFIRMED_UP,3848,1,125000,7,4/5,903900000,-102,-102,6,19642.230475999415
260CC1A1,2022-03-17T13:37:35.637486132Z,UNCONFIRMED_UP,3849,1,125000,7,4/5,903900000,-102,-102,6.25,21139.025350004435
260CC1A1,2022-03-17T13:37:55.288553614Z,UNCONFIRMED_UP,3850,1,125000,7,4/5,903900000,-103,-103,6.75,19651.06748199463
260CC1A1,2022-03-17T13:38:14.925638017Z,UNCONFIRMED_UP,3851,1,125000,7,4/5,903900000,-103,-103,6.75,19637.084403000772
260CC1A1,2022-03-17T13:38:34.573871817Z,UNCONFIRMED_UP,3852,1,125000,7,4/5,903900000,-101,-101,6,19648.233800001442
260CC1A1,2022-03-17T13:38:54.202801868Z,UNCONFIRMED_UP,3853,1,125000,7,4/5,903900000,-102,-102,6,19628.930050998926
260CC1A1,2022-03-17T13:39:13.857103986Z,UNCONFIRMED_UP,3854,1,125000,7,4/5,903900000,-101,-101,6,19654.30211800337
260CC1A1,2022-03-17T13:39:33.499997730Z,UNCONFIRMED_UP,3855,1,125000,7,4/5,903900000,-103,-103,6.5,19642.893743999302
260CC1A1,2022-03-17T13:39:53.143391682Z,UNCONFIRMED_UP,3856,1,125000,7,4/5,903900000,-103,-103,6.5,19643.39395199716
260CC1A1,2022-03-17T13:40:12.784064965Z,UNCONFIRMED_UP,3857,1,125000,7,4/5,903900000,-103,-103,6,19640.67328300327
260CC1A1,2022-03-17T13:40:32.417051959Z,UNCONFIRMED_UP,3858,1,125000,7,4/5,903900000,-102,-102,6.5,19632.98699399829
260CC1A1,2022-03-17T13:40:52.061470761Z,UNCONFIRMED_UP,3859,1,125000,7,4/5,903900000,-103,-103,7,19644.418802000582
260CC1A1,2022-03-17T13:41:11.705059407Z,UNCONFIRMED_UP,3860,1,125000,7,4/5,903900000,-103,-103,6.75,19643.588646002114
260CC1A1,2022-03-17T13:41:31.340595253Z,UNCONFIRMED_UP,3861,1,125000,7,4/5,903900000,-102,-102,7,19635.53584599495
260CC1A1,2022-03-17T13:41:52.506699806Z,UNCONFIRMED_UP,3862,1,125000,7,4/5,903900000,-102,-102,6.25,21166.10455299914
260CC1A1,2022-03-17T13:42:12.138305784Z,UNCONFIRMED_UP,3863,1,125000,7,4/5,903900000,-103,-103,6.5,19631.605978004634
260CC1A1,2022-03-17T13:42:31.783912772Z,UNCONFIRMED_UP,3864,1,125000,7,4/5,903900000,-101,-101,5.5,19645.60698799789
260CC1A1,2022-03-17T13:42:51.420744687Z,UNCONFIRMED_UP,3865,1,125000,7,4/5,903900000,-102,-102,6.25,19636.83191499859
260CC1A1,2022-03-17T13:43:12.587496229Z,UNCONFIRMED_UP,3866,1,125000,7,4/5,903900000,-103,-103,6.25,21166.751542001963
260CC1A1,2022-03-17T13:43:32.217928019Z,UNCONFIRMED_UP,3867,1,125000,7,4/5,903900000,-103,-103,7,19630.43179000169
260CC1A1,2022-03-17T13:43:51.855172988Z,UNCONFIRMED_UP,3868,1,125000,7,4/5,903900000,-102,-102,6.75,19637.244968995452
260CC1A1,2022-03-17T13:44:11.516094590Z,UNCONFIRMED_UP,3869,1,125000,7,4/5,903900000,-103,-103,6.5,19660.921602003276
260CC1A1,2022-03-17T13:44:31.159282678Z,UNCONFIRMED_UP,3870,1,125000,7,4/5,903900000,-102,-102,6.25,19643.18808799982
260CC1A1,2022-03-17T13:44:50.794107009Z,UNCONFIRMED_UP,3871,1,125000,7,4/5,903900000,-101,-101,5.5,19634.824331000447
260CC1A1,2022-03-17T13:45:10.433105307Z,UNCONFIRMED_UP,3872,1,125000,7,4/5,903900000,-103,-103,6,19638.99829799682
260CC1A1,2022-03-17T13:45:31.589882919Z,UNCONFIRMED_UP,3873,1,125000,7,4/5,903900000,-103,-103,6.75,21156.777612000704
260CC1A1,2022-03-17T13:45:51.232467888Z,UNCONFIRMED_UP,3874,1,125000,7,4/5,903900000,-102,-102,6,19642.58496899903
260CC1A1,2022-03-17T13:46:10.871406353Z,UNCONFIRMED_UP,3875,1,125000,7,4/5,903900000,-103,-103,7,19638.9384649992
260CC1A1,2022-03-17T13:46:30.507019403Z,UNCONFIRMED_UP,3876,1,125000,7,4/5,903900000,-103,-103,6.5,19635.61305000633
260CC1A1,2022-03-17T13:46:50.158544496Z,UNCONFIRMED_UP,3877,1,125000,7,4/5,903900000,-103,-103,7.25,19651.525092996657
260CC1A1,2022-03-17T13:47:09.796086474Z,UNCONFIRMED_UP,3878,1,125000,7,4/5,903900000,-101,-101,6.25,19637.541978001595
260CC1A1,2022-03-17T13:47:29.440789441Z,UNCONFIRMED_UP,3879,1,125000,7,4/5,903900000,-103,-103,6.25,19644.702966995537
260CC1A1,2022-03-17T13:47:50.586121896Z,UNCONFIRMED_UP,3880,1,125000,7,4/5,903900000,-103,-103,7.25,21145.33245500177
260CC1A1,2022-03-17T13:48:10.238443322Z,UNCONFIRMED_UP,3881,1,125000,7,4/5,903900000,-103,-103,6.25,19652.32142600417
260CC1A1,2022-03-17T13:48:29.881846467Z,UNCONFIRMED_UP,3882,1,125000,7,4/5,903900000,-103,-103,6.75,19643.40314500034
260CC1A1,2022-03-17T13:48:49.518675104Z,UNCONFIRMED_UP,3883,1,125000,7,4/5,903900000,-103,-103,7,19636.828636996448
260CC1A1,2022-03-17T13:49:09.177233715Z,UNCONFIRMED_UP,3884,1,125000,7,4/5,903900000,-102,-102,6.25,19658.558610998094
260CC1A1,2022-03-17T13:49:28.816214814Z,UNCONFIRMED_UP,3885,1,125000,7,4/5,903900000,-102,-102,6.75,19638.981099002063
260CC1A1,2022-03-17T13:49:48.453077881Z,UNCONFIRMED_UP,3886,1,125000,7,4/5,903900000,-101,-101,5.75,19636.863067001104
260CC1A1,2022-03-17T13:50:09.614437479Z,UNCONFIRMED_UP,3887,1,125000,7,4/5,903900000,-101,-101,6.25,21161.359597995877
260CC1A1,2022-03-17T13:50:29.245744936Z,UNCONFIRMED_UP,3888,1,125000,7,4/5,903900000,-103,-103,6.5,19631.307457000017
260CC1A1,2022-03-17T13:50:50.389604192Z,UNCONFIRMED_UP,3889,1,125000,7,4/5,903900000,-103,-103,6.5,21143.859256006777
260CC1A1,2022-03-17T13:51:10.041590523Z,UNCONFIRMED_UP,3890,1,125000,7,4/5,903900000,-102,-102,5.75,19651.986330993474
260CC1A1,2022-03-17T13:51:29.677115562Z,UNCONFIRMED_UP,3891,1,125000,7,4/5,903900000,-103,-103,6.75,19635.5250390023
260CC1A1,2022-03-17T13:51:50.819569283Z,UNCONFIRMED_UP,3892,1,125000,7,4/5,903900000,-103,-103,6,21142.453721001744
260CC1A1,2022-03-17T13:52:10.467629078Z,UNCONFIRMED_UP,3893,1,125000,7,4/5,903900000,-103,-103,6.25,19648.05979499966
260CC1A1,2022-03-17T13:52:30.113478835Z,UNCONFIRMED_UP,3894,1,125000,7,4/5,903900000,-103,-103,5.5,19645.849757000804
260CC1A1,2022-03-17T13:52:49.758794869Z,UNCONFIRMED_UP,3895,1,125000,7,4/5,903900000,-101,-101,6.5,19645.31603399664
260CC1A1,2022-03-17T13:53:10.900639037Z,UNCONFIRMED_UP,3896,1,125000,7,4/5,903900000,-101,-101,6.75,21141.844167999923
260CC1A1,2022-03-17T13:53:30.540682940Z,UNCONFIRMED_UP,3897,1,125000,7,4/5,903900000,-102,-102,6.25,19640.043903000653
260CC1A1,2022-03-17T13:53:50.196811820Z,UNCONFIRMED_UP,3898,1,125000,7,4/5,903900000,-101,-101,5.75,19656.128880001605
260CC1A1,2022-03-17T13:54:09.833155816Z,UNCONFIRMED_UP,3899,1,125000,7,4/5,903900000,-103,-103,6.25,19636.34399600327
260CC1A1,2022-03-17T13:54:29.468287399Z,UNCONFIRMED_UP,3900,1,125000,7,4/5,903900000,-102,-102,6,19635.13158299774
260CC1A1,2022-03-17T13:54:49.127494161Z,UNCONFIRMED_UP,3901,1,125000,7,4/5,903900000,-101,-101,6,19659.20676200092
260CC1A1,2022-03-17T13:55:08.768082679Z,UNCONFIRMED_UP,3902,1,125000,7,4/5,903900000,-103,-103,6,19640.58851800114
260CC1A1,2022-03-17T13:55:29.911002229Z,UNCONFIRMED_UP,3903,1,125000,7,4/5,903900000,-103,-103,6.25,21142.91954999417
260CC1A1,2022-03-17T13:55:49.548805406Z,UNCONFIRMED_UP,3904,1,125000,7,4/5,903900000,-102,-102,6.5,19637.803176999092
260CC1A1,2022-03-17T13:56:09.191525792Z,UNCONFIRMED_UP,3905,1,125000,7,4/5,903900000,-102,-102,6,19642.720386005938
260CC1A1,2022-03-17T13:56:49.971302221Z,UNCONFIRMED_UP,3907,1,125000,7,4/5,903900000,-103,-103,6.5,40779.77642899752
260CC1A1,2022-03-17T13:57:09.631342943Z,UNCONFIRMED_UP,3908,1,125000,7,4/5,903900000,-103,-103,5.75,19660.04072199762
260CC1A1,2022-03-17T13:57:29.262305347Z,UNCONFIRMED_UP,3909,1,125000,7,4/5,903900000,-103,-103,6.25,19630.96240400523
260CC1A1,2022-03-17T13:57:48.901298321Z,UNCONFIRMED_UP,3910,1,125000,7,4/5,903900000,-103,-103,6.25,19638.99297399819
260CC1A1,2022-03-17T13:58:08.547897761Z,UNCONFIRMED_UP,3911,1,125000,7,4/5,903900000,-101,-101,6.25,19646.59944000095
260CC1A1,2022-03-17T13:58:28.185444135Z,UNCONFIRMED_UP,3912,1,125000,7,4/5,903900000,-103,-103,6.25,19637.54637400061
260CC1A1,2022-03-17T13:58:47.830983370Z,UNCONFIRMED_UP,3913,1,125000,7,4/5,903900000,-101,-101,6,19645.539234995842
260CC1A1,2022-03-17T13:59:07.466768270Z,UNCONFIRMED_UP,3914,1,125000,7,4/5,903900000,-103,-103,6.25,19635.78490000218
260CC1A1,2022-03-17T13:59:27.110248321Z,UNCONFIRMED_UP,3915,1,125000,7,4/5,903900000,-101,-101,6.25,19643.480050995946
260CC1A1,2022-03-17T13:59:46.761211307Z,UNCONFIRMED_UP,3916,1,125000,7,4/5,903900000,-103,-103,6.5,19650.962985999882
260CC1A1,2022-03-17T14:00:06.410180327Z,UNCONFIRMED_UP,3917,1,125000,7,4/5,903900000,-103,-103,6.25,19648.96902000159
260CC1A1,2022-03-17T14:00:26.042643956Z,UNCONFIRMED_UP,3918,1,125000,7,4/5,903900000,-103,-103,6.25,19632.46362899989
260CC1A1,2022-03-17T14:00:45.682959126Z,UNCONFIRMED_UP,3919,1,125000,7,4/5,903900000,-102,-102,6,19640.315170004964
260CC1A1,2022-03-17T14:01:05.333526038Z,UNCONFIRMED_UP,3920,1,125000,7,4/5,903900000,-101,-101,5.25,19650.56691199541
260CC1A1,2022-03-17T14:01:24.980710773Z,UNCONFIRMED_UP,3921,1,125000,7,4/5,903900000,-102,-102,5.5,19647.184735000134
260CC1A1,2022-03-17T14:01:44.619086993Z,UNCONFIRMED_UP,3922,1,125000,7,4/5,903900000,-103,-103,6.25,19638.37622000277
260CC1A1,2022-03-17T14:02:04.264383499Z,UNCONFIRMED_UP,3923,1,125000,7,4/5,903900000,-103,-103,6.25,19645.296505995095
260CC1A1,2022-03-17T14:02:23.911721175Z,UNCONFIRMED_UP,3924,1,125000,7,4/5,903900000,-102,-102,5.5,19647.337676003575
260CC1A1,2022-03-17T14:02:43.544007618Z,UNCONFIRMED_UP,3925,1,125000,7,4/5,903900000,-102,-102,5.75,19632.286443002522
260CC1A1,2022-03-17T14:03:03.204823410Z,UNCONFIRMED_UP,3926,1,125000,7,4/5,903900000,-101,-101,4.5,19660.815791994333
260CC1A1,2022-03-17T14:03:22.835932171Z,UNCONFIRMED_UP,3927,1,125000,7,4/5,903900000,-102,-102,6,19631.108761005104
260CC1A1,2022-03-17T14:03:42.488184295Z,UNCONFIRMED_UP,3928,1,125000,7,4/5,903900000,-103,-103,6.75,19652.252123996615
